Name,Address,lat,lon
"
ファミリーマート 新大久保駅前店
",東京都新宿区百人町2丁目11-2 神倉ビル,35.7017471,139.699015
"
ファミリーマート 神楽坂上店
",東京都新宿区神楽坂6丁目32,35.7037469,139.7358243
"
ファミリーマート 歌舞伎町さくら通り店
",東京都新宿区歌舞伎町1-13-11,35.69432200000001,139.7025916
"
ファミリーマート 四谷若葉店
",東京都新宿区若葉3丁目2番6号,35.6830323,139.7242024
"
ファミリーマート 高田馬場戸山口店
",東京都新宿区高田馬場4-3-12,35.7116488,139.7030243
"
ファミリーマート 歌舞伎町北店
",東京都新宿区歌舞伎町2丁目32番7号,35.6979612,139.7027933
"
ファミリーマート 神楽坂一丁目店
",東京都新宿区神楽坂1丁目1番地,35.6988413,139.7408846
"
ファミリーマート 西新宿地下歩道店
",東京都新宿区西新宿1丁目8番1号,35.6908046,139.6968589
"
ファミリーマート 四谷一丁目店
",東京都新宿区四谷1丁目1番,35.6835442,139.7298018
"
ファミリーマート 西新宿五丁目店
",東京都新宿区西新宿5丁目10番14号小野木ビル・西新宿,35.6906184,139.6857733
"
ファミリーマート 東新宿駅西店
",東京都新宿区大久保1丁目8番2号,35.6984771,139.7049259
"
ファミリーマート 新宿大久保一丁目店
",東京都新宿区大久保1丁目3番15号,35.7007868,139.7076826
"
ファミリーマート トモニー高田馬場駅橋上店
",東京都新宿区高田馬場1丁目35-2,35.7130327,139.7040558
"
ファミリーマート トモニー西武新宿駅店
",東京都新宿区歌舞伎町1丁目-30-1,35.6943605,139.7002697
"
ファミリーマート トモニー高田馬場駅ホーム店
",東京都新宿区高田馬場1-35-2,35.7130327,139.7040558
"
ファミリーマート トモニー西武新宿駅北口店
",東京都新宿区歌舞伎町1丁目30-1,35.6943605,139.7002697
"
ファミリーマート トモニー中井駅店
",東京都新宿区中落合1丁目19-1,35.7150518,139.6872376
"
ファミリーマート 大久保駅前店
",東京都新宿区百人町1-19-14,35.7016046,139.6964249
"
ファミリーマート 新宿三丁目南店
",東京都新宿区新宿3丁目32番10号 松井ビル1階,35.6900529,139.7039415
"
ファミリーマート 早稲田馬場下町店
",東京都新宿区馬場下町62,35.7066585,139.7189997
"
ファミリーマート ビッグス新宿ビル店
",東京都新宿区新宿2丁目19-1,35.6912066,139.7075862
"
ファミリーマート 新宿通り店
",東京都新宿区新宿2丁目8-1,35.6890352,139.7096683
"
ファミリーマート 新宿中央公園店
",東京都新宿区西新宿4丁目32-6,35.6874711,139.6888966
"
ファミリーマート 新宿上落合店
",東京都新宿区上落合2丁目8-16,35.7140536,139.6901793
"
ファミリーマート 新宿中井駅前店
",東京都新宿区中落合1丁目17-3,35.715632,139.6878432
"
ファミリーマート 新宿エルタワー店
",東京都新宿区西新宿1丁目6-1,35.6922806,139.6974213
"
ファミリーマート 日土地西新宿ビル店
",東京都新宿区西新宿6丁目10-1,35.694553,139.6909198
"
ファミリーマート 新宿新都心店
",東京都新宿区西新宿1丁目20-2,35.6878461,139.6961696
"
ファミリーマート 新宿野村ビル店
",東京都新宿区西新宿1丁目26-2,35.6929675,139.6953167
"
ファミリーマート 新宿損保ジャパン店
",東京都新宿区西新宿1丁目26-1,35.6926966,139.6961094
"
ファミリーマート 新宿四丁目店
",東京都新宿区新宿4丁目1-22,35.6883831,139.7028961
"
ファミリーマート 新宿モノリス店
",東京都新宿区西新宿2丁目3-1,35.6886322,139.6946301
"
ファミリーマート 早稲田大学南門店
",東京都新宿区戸塚町1丁目102,35.707793,139.7207465
"
ファミリーマート 西早稲田三丁目店
",東京都新宿区西早稲田3丁目30-20,35.7139371,139.7117097
"
ファミリーマート 牛込柳町駅前店
",東京都新宿区原町1丁目13,35.6996556,139.7255253
"
ファミリーマート 新宿歌舞伎町店
",東京都新宿区歌舞伎町2丁目25-2,35.69520809999999,139.70382
"
ファミリーマート 新宿アイタウン店
",東京都新宿区西新宿6-21-1,35.6935524,139.6877445
"
ファミリーマート 都営線若松河田駅店
",東京都新宿区河田町10-10大江戸線若松河田駅B1F,35.699236,139.7180749
